Title,Original Url,Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",Size,Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
Schumer holds a press conference amid coronavirus outbreak,https://www.youtube.com/watch?v=T3mVLmebO3M,https://www.youtube.com/watch?v=T3mVLmebO3M,text/html; charset=utf-8,200,OK,Indexable,,Schumer holds a press conference amid coronavirus outbreak - YouTube,68,639,"Senators Schumer, Murray, and Brown on paid sick leave in wake of worsening coronavirus outbreak. #FoxNews FOX News operates the FOX News Channel (FNC), FOX ...",160,1079,,0,This video is unavailable.,26,Schumer holds a press conference amid coronavirus outbreak,58,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=T3mVLmebO3M,,,,,318025,856,1.8470354,0,,0,0,0,73,51,8,5,3fc9f67a3d46effa5e953a41c8f5c203,0.113,,,,https://www.youtube.com/watch?v=T3mVLmebO3M
Dems suggest DNC cancel primaries and just support Joe Biden,https://www.youtube.com/watch?v=zCQ7h8Kyelk,https://www.youtube.com/watch?v=zCQ7h8Kyelk,text/html; charset=utf-8,200,OK,Indexable,,Dems suggest DNC cancel primaries and just support Joe Biden - YouTube,70,659,"Democrats suggest the DNC cancel primaries and just support former Vice President Joe Biden; reaction and analysis from former DNC interim chairwoman, Fox Ne...",160,1039,"fox, news, fox news, fox news channel, fox and friends, fox & friends, steve doocy, brian kilmeade, ainsley earhardt, DNC, donna brazile, brazile, donna braz...",160,This video is unavailable.,26,Dems suggest DNC cancel primaries and just support Joe Biden,60,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=zCQ7h8Kyelk,,,,,326298,899,1.8552346,0,,0,0,0,73,51,8,5,a0ab12eb52cae58d6c1dad56c08c9a26,0.088,,,,https://www.youtube.com/watch?v=zCQ7h8Kyelk
Harvey Weinstein sentenced to 23 years in prison,https://www.youtube.com/watch?v=vT6PbJdXK7Q,https://www.youtube.com/watch?v=vT6PbJdXK7Q,text/html; charset=utf-8,200,OK,Indexable,,Harvey Weinstein sentenced to 23 years in prison - YouTube,58,531,The disgraced Hollywood titan sentenced to 23 years in prison in New York for rape and sexual assault; Alex Hogan reports from the courthouse. #FoxNews FOX N...,160,1033,"harvey weinstein, new york, harvey weinstein trial, weinstein guilty, fox news, fox news channel, news, breaking news, fox news alert, fox, breaking, prison,...",160,This video is unavailable.,26,Harvey Weinstein sentenced to 23 years in prison,48,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=vT6PbJdXK7Q,,,,,321519,874,1.8484824,0,,0,0,0,73,51,8,5,6fef36ddfae496d597faf49987b56609,0.086,,,,https://www.youtube.com/watch?v=vT6PbJdXK7Q
Secretary Pompeo discusses 2019 human rights report,https://www.youtube.com/watch?v=OlNUTW5w68w,https://www.youtube.com/watch?v=OlNUTW5w68w,text/html; charset=utf-8,200,OK,Indexable,,Secretary Pompeo discusses 2019 human rights report - YouTube,61,581,Secretary Michael R. Pompeo will deliver remarks on the release of the 2019 Country Reports on Human Rights Practices. #FoxNews FOX News operates the FOX New...,160,1062,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, pompeo...",160,This video is unavailable.,26,Secretary Pompeo discusses 2019 human rights report,51,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=OlNUTW5w68w,,,,,319206,871,1.8678881,0,,2,1,0.2,73,51,8,5,fc867d7b609ba2325887ea81a179f663,0.099,,,,https://www.youtube.com/watch?v=OlNUTW5w68w
Detroit auto worker who Biden snapped at over guns speaks out on,https://www.youtube.com/watch?v=7OBlffJbBEQ,https://www.youtube.com/watch?v=7OBlffJbBEQ,text/html; charset=utf-8,200,OK,Indexable,,Detroit auto worker who Biden snapped at over guns speaks out on - YouTube,74,689,"Jerry Wayne is the Michigan voter who confronted Joe Biden over his stance on guns. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Netwo...",160,1079,"fox news, fox news channel, fox, news, fox and friends, fox & friends, detroit, detroit worker, detroit biden, biden, joe biden, joe biden auto worker, auto ...",160,This video is unavailable.,26,Detroit auto worker who Biden snapped at over guns speaks out on,64,Transcript,10,,0,,,,https://www.youtube.com/watch?v=7OBlffJbBEQ,,,,,319344,833,1.7535124,0,,8,4,0.8,73,51,8,5,1cd4e97a8af7e2a6939f6c7e5f600aeb,0.1,,,,https://www.youtube.com/watch?v=7OBlffJbBEQ
Is it game-over for Bernie after Biden's big wins on mini Super Tuesday?,https://www.youtube.com/watch?v=2VCasskBZhY,https://www.youtube.com/watch?v=2VCasskBZhY,text/html; charset=utf-8,200,OK,Indexable,,Is it game-over for Bernie after Biden's big wins on mini Super Tuesday? - YouTube,82,732,"Political analyst Ron Meyer breaks down the primary results. FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX Ne...",160,1075,"Fox News Channel, Fox News, News, politics, fox and friends first, jillian mele, rob schmitt, rob meyer, ron meyer fox news, election, elections, 2020 electi...",160,This video is unavailable.,26,Is it game-over for Bernie after Biden's big wins on mini Super Tuesday?,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=2VCasskBZhY,,,,,331446,844,1.7294023,0,,0,0,0,71,44,8,5,76eac11492bfeba5965e93e7a4112324,0.09,,,,https://www.youtube.com/watch?v=2VCasskBZhY
Sarah Sanders warns Biden would be a 'dangerous' president,https://www.youtube.com/watch?v=_dmoy7LqixE,https://www.youtube.com/watch?v=_dmoy7LqixE,text/html; charset=utf-8,200,OK,Indexable,,Sarah Sanders warns Biden would be a 'dangerous' president - YouTube,68,638,Former White House press secretary and Fox News contributor Sarah Sanders says Democrats have 'settled' for Joe Biden while President Trump maintains high le...,160,1040,"Fox News Channel, Fox News, News, politics, fox and friends, f&f, fox & friends, brian kilmeade, steve doocy, sarah sanders, sarah huckabee sanders, sarah sa...",160,This video is unavailable.,26,Sarah Sanders warns Biden would be a 'dangerous' president,58,Transcript,10,,0,,,,https://www.youtube.com/watch?v=_dmoy7LqixE,,,,,318898,844,1.7963659,0,,2,1,0.2,71,44,8,5,4c53dc1ba1e79f225d74c7dad1c95493,0.083,,,,https://www.youtube.com/watch?v=_dmoy7LqixE
Bret Baier breaks down the results of Super Tuesday 2.0,https://www.youtube.com/watch?v=gam5nwMGvZ0,https://www.youtube.com/watch?v=gam5nwMGvZ0,text/html; charset=utf-8,200,OK,Indexable,,Bret Baier breaks down the results of Super Tuesday 2.0 - YouTube,65,599,"Former Vice President Joe Biden defeats Sen. Bernie Sanders in Michigan, Missouri, and Mississippi. Too early to call Washington, Idaho, North Dakota primary...",160,1016,"bret baier, fox news, fox news at night, fox news @ night, fox, news, fox news channel, shannon bream, shannon bream fox news, bret baier fox news, results, ...",160,This video is unavailable.,26,Bret Baier breaks down the results of Super Tuesday 2.0,55,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=gam5nwMGvZ0,,,,,315980,860,1.8499879,0,,0,0,0,73,51,8,5,3f7b2801390d2d431b35684ebeffc3a2,0.101,,,,https://www.youtube.com/watch?v=gam5nwMGvZ0
Ingraham: Gratitude and perspective,https://www.youtube.com/watch?v=BbjHJ9JRpG8,https://www.youtube.com/watch?v=BbjHJ9JRpG8,text/html; charset=utf-8,200,OK,Indexable,,Ingraham: Gratitude and perspective - YouTube,45,419,Imagine how much worse the coronavirus outbreak could be right now if President Trump hadn't acted fast to stop travel from key high-risk areas. #FoxNews FOX...,160,1025,"Ingraham, Ingraham angle, the ingraham angle, Laura Ingraham, Ingraham the angle, Ingraham's angle, ingraham monologue, laura ingraham monologue, fox news vo...",160,This video is unavailable.,26,Ingraham: Gratitude and perspective,35,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=BbjHJ9JRpG8,,,,,316387,850,1.8193026,0,,0,0,0,73,51,8,5,5bcd04aa5ca9262dba590e89eab1bde,0.098,,,,https://www.youtube.com/watch?v=BbjHJ9JRpG8
Media overreacts to Trump's potential coronavirus exposure,https://www.youtube.com/watch?v=r5LSeokJfXE,https://www.youtube.com/watch?v=r5LSeokJfXE,text/html; charset=utf-8,200,OK,Indexable,,Media overreacts to Trump's potential coronavirus exposure - YouTube,68,622,"Members of the liberal media try to spark panic over the president's health; reaction from Carlos del Rio, professor of medicine at Emory University, and Fox...",160,991,"health, coronavirus, media, media vs trump, trump media, media trump, media coronavirus, coronavirus reporting, corona, virus, corona virus, ingraham, ingrah...",160,This video is unavailable.,26,Media overreacts to Trump's potential coronavirus exposure,58,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=r5LSeokJfXE,,,,,325906,863,1.8197775,0,,0,0,0,73,51,8,5,2b40a49afcc039041cc707e0eb3daeb8,0.103,,,,https://www.youtube.com/watch?v=r5LSeokJfXE
"Joe Biden speaks after winning Michigan, Missouri, Mississippi",https://www.youtube.com/watch?v=ulYNWRUgfn4,https://www.youtube.com/watch?v=ulYNWRUgfn4,text/html; charset=utf-8,200,OK,Indexable,,"Joe Biden speaks after winning Michigan, Missouri, Mississippi - YouTube",72,646,"2020 Democratic Candidate and Former Vice President Joe Biden delivers remarks. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Network (...",160,1088,,0,This video is unavailable.,26,"Joe Biden speaks after winning Michigan, Missouri, Mississippi",62,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=ulYNWRUgfn4,,,,,317545,855,1.8310599,0,,0,0,0,73,51,8,5,f38681520478224d0f15b10587715e1,0.099,,,,https://www.youtube.com/watch?v=ulYNWRUgfn4
Tulsi Gabbard reacts to being shut out of next Dem debate,https://www.youtube.com/watch?v=8FLF0tuwhAo,https://www.youtube.com/watch?v=8FLF0tuwhAo,text/html; charset=utf-8,200,OK,Indexable,,Tulsi Gabbard reacts to being shut out of next Dem debate - YouTube,67,613,"Voters deserve to know why those in power don't want Americans to hear my message, says Democratic presidential candidate Tulsi Gabbard, congresswoman from H...",160,1058,"tucker, tucker carlson, tucker carlson tonight, carlson, tulsi, tulsi gabbard, gabbard, tulsi gabbard fox news, tulsi gabbard tucker, tucker tulsi, dem debat...",160,This video is unavailable.,26,Tulsi Gabbard reacts to being shut out of next Dem debate,57,Transcript,10,,0,,,,https://www.youtube.com/watch?v=8FLF0tuwhAo,,,,,320995,848,1.7795224,0,,0,0,0,73,51,8,5,eab2ee65d2c5eca4cfa424deea4b0151,0.101,,,,https://www.youtube.com/watch?v=8FLF0tuwhAo
Hannity: Joe Biden's struggles are hard to watch,https://www.youtube.com/watch?v=S5n1eSJLD3o,https://www.youtube.com/watch?v=S5n1eSJLD3o,text/html; charset=utf-8,200,OK,Indexable,,Hannity: Joe Biden's struggles are hard to watch - YouTube,58,522,Former Vice President Joe Biden can't hide the increasing number of 'senior moments' on the campaign trail. #FoxNews FOX News operates the FOX News Channel (...,160,1051,"hannity, sean hannity, hannity fox news, sean hannity monologue, sean hannity opening monologue, hannity opening monologue, hannity monologue, fox news, fox ...",160,This video is unavailable.,26,Hannity: Joe Biden's struggles are hard to watch,48,Transcript,10,,0,,,,https://www.youtube.com/watch?v=S5n1eSJLD3o,,,,,316059,834,1.8003082,0,,18,9,1.8,73,51,8,5,48aec373071860a2315aef8fe776e628,0.095,,,,https://www.youtube.com/watch?v=S5n1eSJLD3o
Michigan Secretary of State holds a press conference on primary results,https://www.youtube.com/watch?v=po7Bxbx7QrI,https://www.youtube.com/watch?v=po7Bxbx7QrI,text/html; charset=utf-8,200,OK,Indexable,,Michigan Secretary of State holds a press conference on primary results - YouTube,81,733,"Full primary results from Michigan ? the biggest prize of the six states holding primaries Tuesday ? won¡¯t be tabulated, at the earliest, until mid-afternoon...",160,968,,0,This video is unavailable.,26,Michigan Secretary of State holds a press conference on primary results,71,YouTube Premium,15,,0,,,,https://www.youtube.com/watch?v=po7Bxbx7QrI,,,,,305206,873,1.9200518,0,,0,0,0,71,50,8,5,3e31e6e856a687e8d91d943a700fe0e9,0.136,,,,https://www.youtube.com/watch?v=po7Bxbx7QrI
"Fox News projects this 2020 Dem to win Michigan, the most delegate-rich state",https://www.youtube.com/watch?v=xHT6gGlkR7o,https://www.youtube.com/watch?v=xHT6gGlkR7o,text/html; charset=utf-8,200,OK,Indexable,,"Fox News projects this 2020 Dem to win Michigan, the most delegate-rich state - YouTube",87,793,The Fox News Decision Desk projects that former Vice President Joe Biden will beat Senator Bernie Sanders in Michigan's Democratic presidential primary. #Fox...,160,1020,"fox news, fox news alert, breaking news, fox, news, fox news channel",68,This video is unavailable.,26,"Fox News projects this 2020 Dem to win Michigan, the most delegate-rich state",77,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=xHT6gGlkR7o,,,,,312725,848,1.8382248,0,,0,0,0,73,51,8,5,46db656fdc571a8d614eae836f75131d,0.091,,,,https://www.youtube.com/watch?v=xHT6gGlkR7o
Tucker: Bernie Sanders may be the lamest revolutionary ever,https://www.youtube.com/watch?v=Pqlu_BF-3Z8,https://www.youtube.com/watch?v=Pqlu_BF-3Z8,text/html; charset=utf-8,200,OK,Indexable,,Tucker: Bernie Sanders may be the lamest revolutionary ever - YouTube,69,634,"Democratic presidential candidate Bernie Sanders may be socialist bomb-thrower who praises Fidel Castro, but it's mostly talk. #FoxNews FOX News operates the...",160,1027,"fox news, fox, news, fox news channel, tucker, tucker carlson, tucker carlson tonight, tct, tuckers thoughts, tucker carlson monologue, tucker monologue, fox...",160,This video is unavailable.,26,Tucker: Bernie Sanders may be the lamest revolutionary ever,59,Transcript,10,,0,,,,https://www.youtube.com/watch?v=Pqlu_BF-3Z8,,,,,319809,817,1.7654399,0,,4,2,0.4,73,51,8,5,a8df631a54556484d337209d8d1d0482,0.095,,,,https://www.youtube.com/watch?v=Pqlu_BF-3Z8
"Biden defeats Sanders in Missouri and Mississippi, Fox News projects",https://www.youtube.com/watch?v=pgna3TcyZLA,https://www.youtube.com/watch?v=pgna3TcyZLA,text/html; charset=utf-8,200,OK,Indexable,,"Biden defeats Sanders in Missouri and Mississippi, Fox News projects - YouTube",78,711,Former Vice President Joe Biden projected to decisively defeat Bernie Sanders in the Democratic presidential primaries in Missouri and Mississippi. #FoxNews ...,160,1008,"joe biden, fox news, fox news channel, democrat primary, primary results, 2020 election, 2020 democrats, democratic primary, democratic candidates, sanders b...",160,This video is unavailable.,26,"Biden defeats Sanders in Missouri and Mississippi, Fox News projects",68,Transcript,10,,0,,,,https://www.youtube.com/watch?v=pgna3TcyZLA,,,,,318427,835,1.7727746,0,,0,0,0,73,51,8,5,82abc2a1030bd26291265c29f41efd52,0.094,,,,https://www.youtube.com/watch?v=pgna3TcyZLA
Eric Trump on Biden's 'continuous gaffes' and the 2020 race,https://www.youtube.com/watch?v=N1NW-svyPLc,https://www.youtube.com/watch?v=N1NW-svyPLc,text/html; charset=utf-8,200,OK,Indexable,,Eric Trump on Biden's 'continuous gaffes' and the 2020 race - YouTube,69,623,"How could primary results shape general election? Eric Trump shares his predictions. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Netw...",160,1068,"Fox News, fox news channel, Eric Trump, trump, eric trump fox news, Eric Trump interview, fox, news, joe biden, bernie sanders, 2020 election, fox news, us n...",160,This video is unavailable.,26,Eric Trump on Biden's 'continuous gaffes' and the 2020 race,59,Transcript,10,,0,,,,https://www.youtube.com/watch?v=N1NW-svyPLc,,,,,320845,829,1.7532376,0,,2,1,0.2,73,51,8,5,c60fbb684ac5b31aed7acf8e467050a5,0.092,,,,https://www.youtube.com/watch?v=N1NW-svyPLc
Gutfeld on Bernie's non-plan for coronavirus,https://www.youtube.com/watch?v=QEIkzH0O2m0,https://www.youtube.com/watch?v=QEIkzH0O2m0,text/html; charset=utf-8,200,OK,Indexable,,Gutfeld on Bernie's non-plan for coronavirus - YouTube,54,481,"As other countries endure chaos as coronavirus spreads from one travel hub to the next, Bernie Sanders says that preventing such spread would be racist. #Fox...",160,1024,"the five, the five fox news, the five tonight, the five today, fox news, fox news channel, fox, news, opinion, fox news voices, gutfeld, gutfeld monologue, g...",160,This video is unavailable.,26,Gutfeld on Bernie's non-plan for coronavirus,44,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=QEIkzH0O2m0,,,,,315393,834,1.7991736,0,,42,21,4.2,73,51,8,5,fce59d68184d30457a9b42a5668a23df,0.102,,,,https://www.youtube.com/watch?v=QEIkzH0O2m0
The Five' reacts to Biden swearing at Detroit voter during gun control fight,https://www.youtube.com/watch?v=fpvWi6keOpw,https://www.youtube.com/watch?v=fpvWi6keOpw,text/html; charset=utf-8,200,OK,Indexable,,'The Five' reacts to Biden swearing at Detroit voter during gun control fight - YouTube,87,747,"Former Vice President Joe Biden exchanges heated words with workers over gun control. Reaction and analysis from ""The Five.' FOX News operates the FOX News C...",160,1055,"joe biden, gun control, concealed carry, joe biden detroit, biden michigan, Joe biden swearing, biden gaffe, biden gaffes, joe biden today, biden heated exch...",160,This video is unavailable.,26,'The Five' reacts to Biden swearing at Detroit voter during gun control fight,77,Transcript,10,,0,,,,https://www.youtube.com/watch?v=fpvWi6keOpw,,,,,317411,838,1.7787315,0,,12,6,1.2,71,50,8,5,6f98b899a9bde44719cb9652267f9f40,0.096,,,,https://www.youtube.com/watch?v=fpvWi6keOpw
Trump awards Gen. Jack Keane with Presidential Medal of Freedom,https://www.youtube.com/watch?v=sZwsblO0t8w,https://www.youtube.com/watch?v=sZwsblO0t8w,text/html; charset=utf-8,200,OK,Indexable,,Trump awards Gen. Jack Keane with Presidential Medal of Freedom - YouTube,73,700,President Trump presents the Presidential Medal of Freedom to Retired General Jack Keane in the White House. This is the highest civilian award in the U.S.. ...,160,1006,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, trump,...",160,This video is unavailable.,26,Trump awards Gen. Jack Keane with Presidential Medal of Freedom,63,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=sZwsblO0t8w,,,,,318305,870,1.8384397,0,,0,0,0,73,51,8,5,fa070f6e87672c850d26bb94fdd9b07f,0.108,,,,https://www.youtube.com/watch?v=sZwsblO0t8w
